Seed,N,Subset_Key,Subset_Position,Train_Row_Index,Sample_ID,Potability
4534,32,S4534_N32,7,1464,WP_0161,1
4534,32,S4534_N32,8,601,WP_0841,0
4534,32,S4534_N32,9,389,WP_1819,0
4534,32,S4534_N32,10,488,WP_1188,1
4534,32,S4534_N32,11,427,WP_0345,0
4534,32,S4534_N32,12,720,WP_0444,1
4534,32,S4534_N32,13,808,WP_0556,0
4534,32,S4534_N32,14,465,WP_1537,0
4534,32,S4534_N32,15,764,WP_0247,1
4534,32,S4534_N32,16,1569,WP_0733,1
4534,32,S4534_N32,17,522,WP_1847,0
4534,32,S4534_N32,18,896,WP_1745,1
4534,32,S4534_N32,19,161,WP_1398,0
4534,32,S4534_N32,20,573,WP_2006,1
4534,32,S4534_N32,21,1121,WP_0563,0
4534,32,S4534_N32,22,1263,WP_0830,0
4534,32,S4534_N32,23,714,WP_0264,0
4534,32,S4534_N32,24,82,WP_1273,0
4534,32,S4534_N32,25,486,WP_0701,1
4534,32,S4534_N32,26,1341,WP_0400,0
4534,32,S4534_N32,27,948,WP_0450,1
4534,32,S4534_N32,28,777,WP_1060,0
4534,32,S4534_N32,29,581,WP_0687,1
4534,32,S4534_N32,30,1129,WP_1764,0
4534,32,S4534_N32,31,1345,WP_1197,1
4534,64,S4534_N64,0,601,WP_0841,0
4534,64,S4534_N64,1,1001,WP_1846,0
4534,64,S4534_N64,2,948,WP_0450,1
4534,64,S4534_N64,3,777,WP_1060,0
4534,64,S4534_N64,4,593,WP_0224,1
4534,64,S4534_N64,5,1126,WP_0082,0
4534,64,S4534_N64,6,389,WP_1819,0
4534,64,S4534_N64,7,255,WP_1962,1
4534,64,S4534_N64,8,12,WP_1247,1
4534,64,S4534_N64,9,808,WP_0556,0
4534,64,S4534_N64,10,1483,WP_0176,1
4534,64,S4534_N64,11,486,WP_0701,1
4534,64,S4534_N64,12,33,WP_1841,0
4534,64,S4534_N64,13,764,WP_0247,1
4534,64,S4534_N64,14,1324,WP_1911,1
4534,64,S4534_N64,15,1129,WP_1764,0
4534,64,S4534_N64,16,300,WP_0007,0
4534,64,S4534_N64,17,970,WP_1724,1
4534,64,S4534_N64,18,357,WP_1299,0
4534,64,S4534_N64,19,377,WP_0505,1
4534,64,S4534_N64,20,488,WP_1188,1
4534,64,S4534_N64,21,885,WP_1459,1
4534,64,S4534_N64,22,413,WP_0753,1
4534,64,S4534_N64,23,354,WP_0732,1
4534,64,S4534_N64,24,1472,WP_0144,0
4534,64,S4534_N64,25,1178,WP_2008,1
4534,64,S4534_N64,26,1345,WP_1197,1
4534,64,S4534_N64,27,427,WP_0345,0
4534,64,S4534_N64,28,1464,WP_0161,1
4534,64,S4534_N64,29,465,WP_1537,0
4534,64,S4534_N64,30,1263,WP_0830,0
4534,64,S4534_N64,31,704,WP_0800,0
4534,64,S4534_N64,32,1341,WP_0400,0
4534,64,S4534_N64,33,1101,WP_0191,1
4534,64,S4534_N64,34,573,WP_2006,1
4534,64,S4534_N64,35,1597,WP_0031,0
4534,64,S4534_N64,36,905,WP_1233,1
4534,64,S4534_N64,37,581,WP_0687,1
4534,64,S4534_N64,38,714,WP_0264,0
4534,64,S4534_N64,39,1121,WP_0563,0
4534,64,S4534_N64,40,843,WP_0807,0
4534,64,S4534_N64,41,1521,WP_0343,0
4534,64,S4534_N64,42,1438,WP_0386,0
4534,64,S4534_N64,43,61,WP_1686,1
4534,64,S4534_N64,44,452,WP_0438,1
4534,64,S4534_N64,45,687,WP_1677,1
4534,64,S4534_N64,46,1518,WP_0883,0
4534,64,S4534_N64,47,82,WP_1273,0
4534,64,S4534_N64,48,1546,WP_1406,0
4534,64,S4534_N64,49,896,WP_1745,1
4534,64,S4534_N64,50,570,WP_1775,0
4534,64,S4534_N64,51,522,WP_1847,0
4534,64,S4534_N64,52,161,WP_1398,0
4534,64,S4534_N64,53,542,WP_1168,1
4534,64,S4534_N64,54,834,WP_0782,0
4534,64,S4534_N64,55,1402,WP_1725,1
4534,64,S4534_N64,56,863,WP_1157,1
4534,64,S4534_N64,57,720,WP_0444,1
4534,64,S4534_N64,58,1569,WP_0733,1
4534,64,S4534_N64,59,669,WP_1906,0
4534,64,S4534_N64,60,249,WP_0011,0
4534,64,S4534_N64,61,451,WP_0723,1
4534,64,S4534_N64,62,1057,WP_1067,0
4534,64,S4534_N64,63,415,WP_1496,1
4535,16,S4535_N16,0,457,WP_1208,1
4535,16,S4535_N16,1,1140,WP_1423,1
4535,16,S4535_N16,2,3,WP_1669,1
4535,16,S4535_N16,3,923,WP_1352,0
4535,16,S4535_N16,4,48,WP_0115,0
4535,16,S4535_N16,5,159,WP_1132,0
4535,16,S4535_N16,6,1386,WP_1394,0
4535,16,S4535_N16,7,536,WP_1728,1
4535,16,S4535_N16,8,440,WP_0463,1
4535,16,S4535_N16,9,543,WP_0158,1
4535,16,S4535_N16,10,1235,WP_1056,0
4535,16,S4535_N16,11,471,WP_0776,0
4535,16,S4535_N16,12,398,WP_0650,0
4535,16,S4535_N16,13,6,WP_1222,1
4535,16,S4535_N16,14,893,WP_1433,1
4535,16,S4535_N16,15,1468,WP_1645,0
4535,32,S4535_N32,0,1386,WP_1394,0
4535,32,S4535_N32,1,893,WP_1433,1
4535,32,S4535_N32,2,48,WP_0115,0
4535,32,S4535_N32,3,457,WP_1208,1
4535,32,S4535_N32,4,923,WP_1352,0
4535,32,S4535_N32,5,1277,WP_1572,0
4535,32,S4535_N32,6,1302,WP_1552,0
4535,32,S4535_N32,7,543,WP_0158,1
4535,32,S4535_N32,8,1173,WP_0768,0
4535,32,S4535_N32,9,440,WP_0463,1
4535,32,S4535_N32,10,252,WP_1607,0
4535,32,S4535_N32,11,1138,WP_1502,1
4535,32,S4535_N32,12,1235,WP_1056,0
4535,32,S4535_N32,13,624,WP_0271,0
4535,32,S4535_N32,14,1320,WP_0926,1
4535,32,S4535_N32,15,548,WP_0307,0
4535,32,S4535_N32,16,1248,WP_0996,1
4535,32,S4535_N32,17,6,WP_1222,1
4535,32,S4535_N32,18,578,WP_0890,0
4535,32,S4535_N32,19,424,WP_1722,1
4535,32,S4535_N32,20,512,WP_1715,1
4535,32,S4535_N32,21,398,WP_0650,0
4535,32,S4535_N32,22,1194,WP_0939,1
4535,32,S4535_N32,23,1140,WP_1423,1
4535,32,S4535_N32,24,536,WP_1728,1
4535,32,S4535_N32,25,1468,WP_1645,0
4535,32,S4535_N32,26,159,WP_1132,0
4535,32,S4535_N32,27,1324,WP_1911,1
4535,32,S4535_N32,28,1509,WP_0260,0
4535,32,S4535_N32,29,3,WP_1669,1
4535,32,S4535_N32,30,1369,WP_1665,1
4535,32,S4535_N32,31,471,WP_0776,0
4535,64,S4535_N64,0,1468,WP_1645,0
4535,64,S4535_N64,1,1480,WP_0950,1
4535,64,S4535_N64,2,548,WP_0307,0
4535,64,S4535_N64,3,578,WP_0890,0
4535,64,S4535_N64,4,1285,WP_0020,0
4535,64,S4535_N64,5,648,WP_1766,0
4535,64,S4535_N64,6,398,WP_0650,0
4535,64,S4535_N64,7,1129,WP_1764,0
4535,64,S4535_N64,8,893,WP_1433,1
4535,64,S4535_N64,9,1517,WP_0036,0
4535,64,S4535_N64,10,1487,WP_0647,0
4535,64,S4535_N64,11,502,WP_0616,0
4535,64,S4535_N64,12,512,WP_1715,1
4535,64,S4535_N64,13,1173,WP_0768,0
4535,64,S4535_N64,14,1149,WP_1532,0
4535,64,S4535_N64,15,496,WP_1484,1
4535,64,S4535_N64,16,6,WP_1222,1
4535,64,S4535_N64,17,1369,WP_1665,1
4535,64,S4535_N64,18,536,WP_1728,1
4535,64,S4535_N64,19,445,WP_0502,1
4535,64,S4535_N64,20,543,WP_0158,1
4535,64,S4535_N64,21,1602,WP_1272,0
4535,64,S4535_N64,22,3,WP_1669,1
4535,64,S4535_N64,23,1138,WP_1502,1
4535,64,S4535_N64,24,635,WP_1340,0
4535,64,S4535_N64,25,1170,WP_1695,1
4535,64,S4535_N64,26,1140,WP_1423,1
4535,64,S4535_N64,27,252,WP_1607,0
4535,64,S4535_N64,28,616,WP_1238,1
4535,64,S4535_N64,29,1277,WP_1572,0
4535,64,S4535_N64,30,1509,WP_0260,0
4535,64,S4535_N64,31,1031,WP_0147,0
4535,64,S4535_N64,32,1386,WP_1394,0
4535,64,S4535_N64,33,1194,WP_0939,1
4535,64,S4535_N64,34,1089,WP_1970,1
4535,64,S4535_N64,35,1539,WP_1254,1
4535,64,S4535_N64,36,675,WP_0901,0
4535,64,S4535_N64,37,1044,WP_0895,0
4535,64,S4535_N64,38,424,WP_1722,1
4535,64,S4535_N64,39,355,WP_1700,1
4535,64,S4535_N64,40,440,WP_0463,1
4535,64,S4535_N64,41,629,WP_1477,1
4535,64,S4535_N64,42,1324,WP_1911,1
4535,64,S4535_N64,43,624,WP_0271,0
4535,64,S4535_N64,44,471,WP_0776,0
4535,64,S4535_N64,45,644,WP_0129,0
4535,64,S4535_N64,46,1235,WP_1056,0
4535,64,S4535_N64,47,532,WP_1658,0
4535,64,S4535_N64,48,1302,WP_1552,0
4535,64,S4535_N64,49,311,WP_0468,1
4535,64,S4535_N64,50,48,WP_0115,0
4535,64,S4535_N64,51,457,WP_1208,1
4535,64,S4535_N64,52,786,WP_0969,1
4535,64,S4535_N64,53,359,WP_0761,1
4535,64,S4535_N64,54,63,WP_1812,0
4535,64,S4535_N64,55,1214,WP_0930,1
4535,64,S4535_N64,56,898,WP_1975,1
4535,64,S4535_N64,57,1320,WP_0926,1
4535,64,S4535_N64,58,159,WP_1132,0
4535,64,S4535_N64,59,1248,WP_0996,1
4535,64,S4535_N64,60,66,WP_0694,1
4535,64,S4535_N64,61,1085,WP_0619,0
4535,64,S4535_N64,62,923,WP_1352,0
4535,64,S4535_N64,63,86,WP_1465,1
4536,16,S4536_N16,0,37,WP_0055,0
4536,16,S4536_N16,1,1344,WP_0911,1
4536,16,S4536_N16,2,109,WP_0949,1
4536,16,S4536_N16,3,9,WP_1748,1
4536,16,S4536_N16,4,1254,WP_0189,1
4536,16,S4536_N16,5,1378,WP_0873,0
4536,16,S4536_N16,6,550,WP_0678,1
4536,16,S4536_N16,7,1540,WP_0600,0
4536,16,S4536_N16,8,222,WP_0156,1
4536,16,S4536_N16,9,117,WP_1550,0
4536,16,S4536_N16,10,379,WP_1375,0
4536,16,S4536_N16,11,568,WP_0518,0
4536,16,S4536_N16,12,609,WP_0802,0
4536,16,S4536_N16,13,115,WP_1005,1
4536,16,S4536_N16,14,150,WP_1884,0
4536,16,S4536_N16,15,3,WP_1669,1
4536,32,S4536_N32,0,377,WP_0505,1
4536,32,S4536_N32,1,108,WP_0324,0
4536,32,S4536_N32,2,117,WP_1550,0
4536,32,S4536_N32,3,115,WP_1005,1
4536,32,S4536_N32,4,1151,WP_1915,1
4536,32,S4536_N32,5,1248,WP_0996,1
4536,32,S4536_N32,6,157,WP_0512,0
4536,32,S4536_N32,7,1378,WP_0873,0
4536,32,S4536_N32,8,1540,WP_0600,0
4536,32,S4536_N32,9,682,WP_0440,1
4536,32,S4536_N32,10,222,WP_0156,1
4536,32,S4536_N32,11,111,WP_1100,0
4536,32,S4536_N32,12,609,WP_0802,0
4536,32,S4536_N32,13,178,WP_0919,1
4536,32,S4536_N32,14,1306,WP_0796,0
4536,32,S4536_N32,15,550,WP_0678,1
4536,32,S4536_N32,16,778,WP_1054,0
4536,32,S4536_N32,17,1254,WP_0189,1
4536,32,S4536_N32,18,451,WP_0723,1
4536,32,S4536_N32,19,1191,WP_0730,1
4536,32,S4536_N32,20,37,WP_0055,0
4536,32,S4536_N32,21,418,WP_1031,0
4536,32,S4536_N32,22,9,WP_1748,1
4536,32,S4536_N32,23,568,WP_0518,0
4536,32,S4536_N32,24,193,WP_1739,1
4536,32,S4536_N32,25,379,WP_1375,0
4536,32,S4536_N32,26,1344,WP_0911,1
4536,32,S4536_N32,27,253,WP_1089,0
4536,32,S4536_N32,28,3,WP_1669,1
4536,32,S4536_N32,29,1591,WP_0884,0
4536,32,S4536_N32,30,109,WP_0949,1
4536,32,S4536_N32,31,150,WP_1884,0
4536,64,S4536_N64,0,672,WP_0122,0
4536,64,S4536_N64,1,150,WP_1884,0
4536,64,S4536_N64,2,467,WP_0096,0
4536,64,S4536_N64,3,382,WP_0609,0
4536,64,S4536_N64,4,548,WP_0307,0
4536,64,S4536_N64,5,1378,WP_0873,0
4536,64,S4536_N64,6,418,WP_1031,0
4536,64,S4536_N64,7,1350,WP_1826,0
4536,64,S4536_N64,8,9,WP_1748,1
4536,64,S4536_N64,9,778,WP_1054,0
4536,64,S4536_N64,10,193,WP_1739,1
4536,64,S4536_N64,11,1049,WP_2002,1
4536,64,S4536_N64,12,1306,WP_0796,0
4536,64,S4536_N64,13,117,WP_1550,0
4536,64,S4536_N64,14,83,WP_0764,0
4536,64,S4536_N64,15,1110,WP_0528,0
4536,64,S4536_N64,16,647,WP_0608,0
4536,64,S4536_N64,17,1151,WP_1915,1
4536,64,S4536_N64,18,44,WP_1074,0
4536,64,S4536_N64,19,221,WP_1536,0
4536,64,S4536_N64,20,1591,WP_0884,0
4536,64,S4536_N64,21,1344,WP_0911,1
4536,64,S4536_N64,22,408,WP_0217,1
4536,64,S4536_N64,23,972,WP_0480,1
4536,64,S4536_N64,24,1170,WP_1695,1
4536,64,S4536_N64,25,964,WP_1825,0
4536,64,S4536_N64,26,550,WP_0678,1
4536,64,S4536_N64,27,593,WP_0224,1
4536,64,S4536_N64,28,694,WP_1888,0
4536,64,S4536_N64,29,682,WP_0440,1
4536,64,S4536_N64,30,1334,WP_0434,1
4536,64,S4536_N64,31,178,WP_0919,1
4536,64,S4536_N64,32,451,WP_0723,1
4536,64,S4536_N64,33,37,WP_0055,0
4536,64,S4536_N64,34,443,WP_1129,0
4536,64,S4536_N64,35,763,WP_0740,1
4536,64,S4536_N64,36,111,WP_1100,0
4536,64,S4536_N64,37,1248,WP_0996,1
4536,64,S4536_N64,38,253,WP_1089,0
4536,64,S4536_N64,39,1550,WP_1992,1
4536,64,S4536_N64,40,1191,WP_0730,1
4536,64,S4536_N64,41,1254,WP_0189,1
4536,64,S4536_N64,42,210,WP_0368,0
4536,64,S4536_N64,43,1540,WP_0600,0
4536,64,S4536_N64,44,108,WP_0324,0
4536,64,S4536_N64,45,568,WP_0518,0
4536,64,S4536_N64,46,823,WP_0379,0
4536,64,S4536_N64,47,157,WP_0512,0
4536,64,S4536_N64,48,609,WP_0802,0
4536,64,S4536_N64,49,172,WP_1971,1
4536,64,S4536_N64,50,109,WP_0949,1
4536,64,S4536_N64,51,115,WP_1005,1
4536,64,S4536_N64,52,400,WP_1501,1
4536,64,S4536_N64,53,377,WP_0505,1
4536,64,S4536_N64,54,685,WP_1182,1
4536,64,S4536_N64,55,901,WP_0208,1
4536,64,S4536_N64,56,1236,WP_0974,1
4536,64,S4536_N64,57,563,WP_0476,1
4536,64,S4536_N64,58,761,WP_0735,1
4536,64,S4536_N64,59,222,WP_0156,1
4536,64,S4536_N64,60,3,WP_1669,1
4536,64,S4536_N64,61,1441,WP_2005,1
4536,64,S4536_N64,62,379,WP_1375,0
4536,64,S4536_N64,63,158,WP_1397,0
4537,16,S4537_N16,0,1008,WP_0104,0
4537,16,S4537_N16,1,1353,WP_0315,0
4537,16,S4537_N16,2,171,WP_0695,1
4537,16,S4537_N16,3,37,WP_0055,0
4537,16,S4537_N16,4,1443,WP_0338,0
4537,16,S4537_N16,5,867,WP_0746,1
4537,16,S4537_N16,6,1343,WP_0603,0
4537,16,S4537_N16,7,1435,WP_0481,1
4537,16,S4537_N16,8,1137,WP_0428,1
4537,16,S4537_N16,9,1186,WP_0713,1
4537,16,S4537_N16,10,806,WP_1046,0
4537,16,S4537_N16,11,466,WP_1163,1
4537,16,S4537_N16,12,1090,WP_0676,1
4537,16,S4537_N16,13,31,WP_1604,0
4537,16,S4537_N16,14,1313,WP_1083,0
4537,16,S4537_N16,15,1074,WP_1409,1
4537,32,S4537_N32,0,1064,WP_1705,1
4537,32,S4537_N32,1,1186,WP_0713,1
4537,32,S4537_N32,2,171,WP_0695,1
4537,32,S4537_N32,3,1048,WP_0421,1
4537,32,S4537_N32,4,1008,WP_0104,0
4537,32,S4537_N32,5,525,WP_1468,1
4537,32,S4537_N32,6,1068,WP_0184,1
4537,32,S4537_N32,7,1313,WP_1083,0
4537,32,S4537_N32,8,558,WP_0729,1
4537,32,S4537_N32,9,1390,WP_0330,0
4537,32,S4537_N32,10,1293,WP_0077,0
4537,32,S4537_N32,11,1207,WP_0220,1
4537,32,S4537_N32,12,328,WP_1179,1
4537,32,S4537_N32,13,518,WP_1798,0
4537,32,S4537_N32,14,1435,WP_0481,1
4537,32,S4537_N32,15,1269,WP_1103,0
4537,32,S4537_N32,16,806,WP_1046,0
4537,32,S4537_N32,17,31,WP_1604,0
4537,32,S4537_N32,18,89,WP_1028,0
4537,32,S4537_N32,19,1090,WP_0676,1
4537,32,S4537_N32,20,1047,WP_0544,0
4537,32,S4537_N32,21,466,WP_1163,1
4537,32,S4537_N32,22,1560,WP_1327,0
4537,32,S4537_N32,23,1443,WP_0338,0
4537,32,S4537_N32,24,225,WP_0508,0
4537,32,S4537_N32,25,37,WP_0055,0
4537,32,S4537_N32,26,867,WP_0746,1
4537,32,S4537_N32,27,1353,WP_0315,0
4537,32,S4537_N32,28,612,WP_1707,1
4537,32,S4537_N32,29,1074,WP_1409,1
4537,32,S4537_N32,30,1137,WP_0428,1
4537,32,S4537_N32,31,1343,WP_0603,0
4537,64,S4537_N64,0,1269,WP_1103,0
4537,64,S4537_N64,1,583,WP_0705,1
4537,64,S4537_N64,2,1047,WP_0544,0
4537,64,S4537_N64,3,510,WP_0266,0
4537,64,S4537_N64,4,225,WP_0508,0
4537,64,S4537_N64,5,1186,WP_0713,1
4537,64,S4537_N64,6,1390,WP_0330,0
4537,64,S4537_N64,7,1554,WP_0510,0
4537,64,S4537_N64,8,1074,WP_1409,1
4537,64,S4537_N64,9,466,WP_1163,1
4537,64,S4537_N64,10,1207,WP_0220,1
4537,64,S4537_N64,11,985,WP_1084,0
4537,64,S4537_N64,12,982,WP_1492,1
4537,64,S4537_N64,13,171,WP_0695,1
4537,64,S4537_N64,14,1301,WP_0080,0
4537,64,S4537_N64,15,1353,WP_0315,0
4537,64,S4537_N64,16,89,WP_1028,0
4537,64,S4537_N64,17,1466,WP_0846,0
4537,64,S4537_N64,18,1137,WP_0428,1
4537,64,S4537_N64,19,231,WP_0642,0
4537,64,S4537_N64,20,1295,WP_0595,0
4537,64,S4537_N64,21,806,WP_1046,0
4537,64,S4537_N64,22,1581,WP_1454,1
4537,64,S4537_N64,23,358,WP_1012,0
4537,64,S4537_N64,24,518,WP_1798,0
4537,64,S4537_N64,25,762,WP_1011,0
4537,64,S4537_N64,26,1090,WP_0676,1
4537,64,S4537_N64,27,354,WP_0732,1
4537,64,S4537_N64,28,1242,WP_1185,1
4537,64,S4537_N64,29,1048,WP_0421,1
4537,64,S4537_N64,30,37,WP_0055,0
4537,64,S4537_N64,31,328,WP_1179,1
4537,64,S4537_N64,32,1068,WP_0184,1
4537,64,S4537_N64,33,558,WP_0729,1
4537,64,S4537_N64,34,220,WP_0691,1
4537,64,S4537_N64,35,1560,WP_1327,0
4537,64,S4537_N64,36,212,WP_0079,0
4537,64,S4537_N64,37,1226,WP_1922,1
4537,64,S4537_N64,38,1439,WP_1167,1
4537,64,S4537_N64,39,1292,WP_1416,1
4537,64,S4537_N64,40,1313,WP_1083,0
4537,64,S4537_N64,41,1435,WP_0481,1
4537,64,S4537_N64,42,1443,WP_0338,0
4537,64,S4537_N64,43,854,WP_0235,1
4537,64,S4537_N64,44,1035,WP_1726,1
4537,64,S4537_N64,45,581,WP_0687,1
4537,64,S4537_N64,46,812,WP_0160,1
4537,64,S4537_N64,47,1008,WP_0104,0
4537,64,S4537_N64,48,1064,WP_1705,1
4537,64,S4537_N64,49,970,WP_1724,1
4537,64,S4537_N64,50,612,WP_1707,1
4537,64,S4537_N64,51,1168,WP_0287,0
4537,64,S4537_N64,52,672,WP_0122,0
4537,64,S4537_N64,53,31,WP_1604,0
4537,64,S4537_N64,54,1389,WP_1332,0
4537,64,S4537_N64,55,345,WP_1039,0
4537,64,S4537_N64,56,525,WP_1468,1
4537,64,S4537_N64,57,867,WP_0746,1
4537,64,S4537_N64,58,489,WP_1463,1
4537,64,S4537_N64,59,233,WP_1137,0
4537,64,S4537_N64,60,1343,WP_0603,0
4537,64,S4537_N64,61,1174,WP_0413,1
4537,64,S4537_N64,62,1293,WP_0077,0
4537,64,S4537_N64,63,1553,WP_1284,0
4538,16,S4538_N16,0,1223,WP_1112,0
4538,16,S4538_N16,1,1492,WP_1451,1
4538,16,S4538_N16,2,1587,WP_0348,0
4538,16,S4538_N16,3,569,WP_1948,1
4538,16,S4538_N16,4,1167,WP_0133,0
4538,16,S4538_N16,5,23,WP_1324,0
4538,16,S4538_N16,6,775,WP_1214,1
4538,16,S4538_N16,7,1398,WP_0914,1
4538,16,S4538_N16,8,514,WP_0021,0
4538,16,S4538_N16,9,1017,WP_0353,0
4538,16,S4538_N16,10,846,WP_0211,1
4538,16,S4538_N16,11,1317,WP_0065,0
4538,16,S4538_N16,12,1520,WP_0244,1
4538,16,S4538_N16,13,1491,WP_0488,1
4538,16,S4538_N16,14,59,WP_1978,1
4538,16,S4538_N16,15,429,WP_0136,0
4538,32,S4538_N32,0,1492,WP_1451,1
4538,32,S4538_N32,1,1026,WP_0716,1
4538,32,S4538_N32,2,444,WP_1417,1
4538,32,S4538_N32,3,1562,WP_0605,0
4538,32,S4538_N32,4,1223,WP_1112,0
4538,32,S4538_N32,5,975,WP_1293,0
4538,32,S4538_N32,6,442,WP_1794,0
4538,32,S4538_N32,7,53,WP_0739,1
4538,32,S4538_N32,8,426,WP_1334,0
4538,32,S4538_N32,9,775,WP_1214,1
4538,32,S4538_N32,10,846,WP_0211,1
4538,32,S4538_N32,11,1398,WP_0914,1
4538,32,S4538_N32,12,1317,WP_0065,0
4538,32,S4538_N32,13,1035,WP_1726,1
4538,32,S4538_N32,14,1051,WP_1674,1
4538,32,S4538_N32,15,59,WP_1978,1
4538,32,S4538_N32,16,837,WP_0788,0
4538,32,S4538_N32,17,23,WP_1324,0
4538,32,S4538_N32,18,588,WP_1306,0
4538,32,S4538_N32,19,429,WP_0136,0
4538,32,S4538_N32,20,61,WP_1686,1
4538,32,S4538_N32,21,569,WP_1948,1
4538,32,S4538_N32,22,685,WP_1182,1
4538,32,S4538_N32,23,1520,WP_0244,1
4538,32,S4538_N32,24,1017,WP_0353,0
4538,32,S4538_N32,25,514,WP_0021,0
4538,32,S4538_N32,26,1491,WP_0488,1
4538,32,S4538_N32,27,1150,WP_1227,1
4538,32,S4538_N32,28,1587,WP_0348,0
4538,32,S4538_N32,29,1576,WP_0651,0
4538,32,S4538_N32,30,1167,WP_0133,0
4538,32,S4538_N32,31,637,WP_1142,0
4538,64,S4538_N64,0,1576,WP_0651,0
4538,64,S4538_N64,1,637,WP_1142,0
4538,64,S4538_N64,2,1263,WP_0830,0
4538,64,S4538_N64,3,685,WP_1182,1
4538,64,S4538_N64,4,524,WP_1071,0
4538,64,S4538_N64,5,1279,WP_0436,1
4538,64,S4538_N64,6,426,WP_1334,0
4538,64,S4538_N64,7,1062,WP_1730,1
4538,64,S4538_N64,8,709,WP_0620,0
4538,64,S4538_N64,9,1051,WP_1674,1
4538,64,S4538_N64,10,775,WP_1214,1
4538,64,S4538_N64,11,837,WP_0788,0
4538,64,S4538_N64,12,674,WP_0669,1
4538,64,S4538_N64,13,1492,WP_1451,1
4538,64,S4538_N64,14,1341,WP_0400,0
4538,64,S4538_N64,15,1564,WP_1917,1
4538,64,S4538_N64,16,514,WP_0021,0
4538,64,S4538_N64,17,272,WP_1937,1
4538,64,S4538_N64,18,61,WP_1686,1
4538,64,S4538_N64,19,1167,WP_0133,0
4538,64,S4538_N64,20,1200,WP_0487,1
4538,64,S4538_N64,21,23,WP_1324,0
4538,64,S4538_N64,22,1166,WP_1434,1
4538,64,S4538_N64,23,1398,WP_0914,1
4538,64,S4538_N64,24,246,WP_0981,1
4538,64,S4538_N64,25,1317,WP_0065,0
4538,64,S4538_N64,26,1491,WP_0488,1
4538,64,S4538_N64,27,315,WP_1203,1
4538,64,S4538_N64,28,938,WP_1218,1
4538,64,S4538_N64,29,258,WP_0098,0
4538,64,S4538_N64,30,1035,WP_1726,1
4538,64,S4538_N64,31,444,WP_1417,1
4538,64,S4538_N64,32,92,WP_0645,0
4538,64,S4538_N64,33,1494,WP_1351,0
4538,64,S4538_N64,34,1562,WP_0605,0
4538,64,S4538_N64,35,485,WP_0181,1
4538,64,S4538_N64,36,1510,WP_1019,0
4538,64,S4538_N64,37,442,WP_1794,0
4538,64,S4538_N64,38,511,WP_1675,1
4538,64,S4538_N64,39,810,WP_0579,0
4538,64,S4538_N64,40,586,WP_1077,0
4538,64,S4538_N64,41,1223,WP_1112,0
4538,64,S4538_N64,42,1384,WP_1652,0
4538,64,S4538_N64,43,1520,WP_0244,1
4538,64,S4538_N64,44,1150,WP_1227,1
4538,64,S4538_N64,45,53,WP_0739,1
4538,64,S4538_N64,46,297,WP_1000,1
4538,64,S4538_N64,47,1410,WP_1287,0
4538,64,S4538_N64,48,1587,WP_0348,0
4538,64,S4538_N64,49,429,WP_0136,0
4538,64,S4538_N64,50,874,WP_0231,1
4538,64,S4538_N64,51,1026,WP_0716,1
4538,64,S4538_N64,52,846,WP_0211,1
4538,64,S4538_N64,53,125,WP_1985,1
4538,64,S4538_N64,54,407,WP_0699,1
4538,64,S4538_N64,55,210,WP_0368,0
4538,64,S4538_N64,56,569,WP_1948,1
4538,64,S4538_N64,57,454,WP_1111,0
4538,64,S4538_N64,58,59,WP_1978,1
4538,64,S4538_N64,59,48,WP_0115,0
4538,64,S4538_N64,60,975,WP_1293,0
4538,64,S4538_N64,61,1017,WP_0353,0
4538,64,S4538_N64,62,607,WP_1901,0
4538,64,S4538_N64,63,588,WP_1306,0
4539,16,S4539_N16,0,1218,WP_0201,1
4539,16,S4539_N16,1,670,WP_1931,1
4539,16,S4539_N16,2,819,WP_0227,1
4539,16,S4539_N16,3,1242,WP_1185,1
4539,16,S4539_N16,4,485,WP_0181,1
4539,16,S4539_N16,5,267,WP_1099,0
4539,16,S4539_N16,6,597,WP_0501,1
4539,16,S4539_N16,7,964,WP_1825,0
4539,16,S4539_N16,8,1142,WP_1842,0
4539,16,S4539_N16,9,810,WP_0579,0
4539,16,S4539_N16,10,868,WP_1107,0
4539,16,S4539_N16,11,740,WP_1539,0
4539,16,S4539_N16,12,1097,WP_1782,0
4539,16,S4539_N16,13,599,WP_1436,1
4539,16,S4539_N16,14,309,WP_1555,0
4539,16,S4539_N16,15,336,WP_1217,1
4539,32,S4539_N32,0,670,WP_1931,1
4539,32,S4539_N32,1,1007,WP_0064,0
4539,32,S4539_N32,2,819,WP_0227,1
4539,32,S4539_N32,3,485,WP_0181,1
4539,32,S4539_N32,4,947,WP_1589,0
4539,32,S4539_N32,5,120,WP_0872,0
4539,32,S4539_N32,6,293,WP_0424,1
4539,32,S4539_N32,7,599,WP_1436,1
4539,32,S4539_N32,8,1242,WP_1185,1
4539,32,S4539_N32,9,335,WP_0222,1
4539,32,S4539_N32,10,1466,WP_0846,0
4539,32,S4539_N32,11,1218,WP_0201,1
4539,32,S4539_N32,12,1142,WP_1842,0
4539,32,S4539_N32,13,964,WP_1825,0
4539,32,S4539_N32,14,1049,WP_2002,1
4539,32,S4539_N32,15,792,WP_0954,1
4539,32,S4539_N32,16,336,WP_1217,1
4539,32,S4539_N32,17,326,WP_1271,0
4539,32,S4539_N32,18,868,WP_1107,0
