source_index,Potability,split
2785,1,training_pool
2786,1,training_pool
2787,1,training_pool
2788,1,training_pool
2789,1,training_pool
2790,1,training_pool
2791,1,training_pool
2792,1,training_pool
2793,1,locked_holdout
2794,1,training_pool
2795,1,training_pool
2796,1,locked_holdout
2797,1,training_pool
2798,1,training_pool
2799,1,training_pool
2800,1,training_pool
2801,1,training_pool
2802,1,training_pool
2803,1,training_pool
2804,1,locked_holdout
2805,1,training_pool
2806,1,training_pool
2807,1,training_pool
2808,1,training_pool
2809,1,training_pool
2810,1,training_pool
2811,1,training_pool
2812,1,training_pool
2813,1,training_pool
2814,1,training_pool
2815,1,training_pool
2816,1,training_pool
2817,1,training_pool
2818,1,training_pool
2819,1,training_pool
2820,1,locked_holdout
2821,1,training_pool
2822,1,locked_holdout
2823,1,training_pool
2824,1,training_pool
2825,1,training_pool
2826,1,training_pool
2827,1,training_pool
2828,1,locked_holdout
2829,1,training_pool
2830,1,training_pool
2831,1,locked_holdout
2832,1,training_pool
2833,1,training_pool
2834,1,locked_holdout
2835,1,training_pool
2836,1,training_pool
2837,1,training_pool
2838,1,training_pool
2839,1,locked_holdout
2840,1,training_pool
2841,1,locked_holdout
2842,1,locked_holdout
2843,1,training_pool
2844,1,training_pool
2845,1,locked_holdout
2846,1,training_pool
2847,1,training_pool
2848,1,training_pool
2849,1,locked_holdout
2850,1,training_pool
2851,1,locked_holdout
2852,1,training_pool
2853,1,locked_holdout
2854,1,training_pool
2855,1,training_pool
2856,1,training_pool
2857,1,locked_holdout
2858,1,training_pool
2859,1,training_pool
2860,1,training_pool
2861,1,training_pool
2862,1,training_pool
2863,1,training_pool
2864,1,locked_holdout
2865,1,training_pool
2866,1,training_pool
2867,1,training_pool
2868,0,locked_holdout
2869,0,training_pool
2870,0,locked_holdout
2871,0,training_pool
2872,0,training_pool
2873,0,training_pool
2874,0,training_pool
2875,0,training_pool
2876,0,training_pool
2877,0,training_pool
2878,0,training_pool
2879,0,training_pool
2880,0,training_pool
2881,0,training_pool
2882,0,locked_holdout
2883,0,training_pool
2884,0,training_pool
2885,0,training_pool
2886,0,training_pool
2887,0,training_pool
2888,0,training_pool
2889,0,training_pool
2890,0,training_pool
2891,0,locked_holdout
2892,0,training_pool
2893,0,locked_holdout
2894,0,locked_holdout
2895,0,training_pool
2896,0,locked_holdout
2897,0,training_pool
2898,0,locked_holdout
2899,0,training_pool
2900,0,training_pool
2901,0,training_pool
2902,0,training_pool
2903,0,locked_holdout
2904,0,training_pool
2905,0,training_pool
2906,0,training_pool
2907,0,training_pool
2908,0,locked_holdout
2909,0,training_pool
2910,0,training_pool
2911,0,locked_holdout
2912,0,training_pool
2913,0,training_pool
2914,0,training_pool
2915,0,training_pool
2916,0,locked_holdout
2917,0,training_pool
2918,0,training_pool
2919,0,training_pool
2920,0,training_pool
2921,0,training_pool
2922,0,training_pool
2923,0,locked_holdout
2924,0,training_pool
2925,0,locked_holdout
2926,0,training_pool
2927,0,locked_holdout
2928,0,training_pool
2929,0,training_pool
2930,0,training_pool
2931,0,training_pool
2932,0,training_pool
2933,0,training_pool
2934,0,training_pool
2935,0,training_pool
2936,0,locked_holdout
2937,0,training_pool
2938,0,training_pool
2939,0,training_pool
2940,0,training_pool
2941,0,training_pool
2942,0,training_pool
2943,0,training_pool
2944,0,training_pool
2945,0,training_pool
2946,0,locked_holdout
2947,0,training_pool
2948,0,training_pool
2949,0,locked_holdout
2950,0,training_pool
2951,0,training_pool
2952,0,training_pool
2953,0,training_pool
2954,0,locked_holdout
2955,0,training_pool
2956,0,training_pool
2957,0,training_pool
2958,0,training_pool
2959,0,training_pool
2960,0,training_pool
2961,0,training_pool
2962,0,training_pool
2963,0,training_pool
2964,0,training_pool
2965,0,training_pool
2966,0,training_pool
2967,0,training_pool
2968,0,training_pool
2969,0,training_pool
2970,0,locked_holdout
2971,0,training_pool
2972,0,locked_holdout
2973,0,training_pool
2974,0,training_pool
2975,0,training_pool
2976,0,training_pool
2977,0,locked_holdout
2978,0,training_pool
2979,0,locked_holdout
2980,0,locked_holdout
2981,0,training_pool
2982,0,training_pool
2983,0,training_pool
2984,0,locked_holdout
2985,0,training_pool
2986,0,training_pool
2987,0,locked_holdout
2988,0,training_pool
2989,0,locked_holdout
2990,0,locked_holdout
2991,0,locked_holdout
2992,0,training_pool
2993,0,training_pool
2994,0,training_pool
2995,0,training_pool
2996,0,training_pool
2997,0,training_pool
2998,0,training_pool
2999,0,training_pool
3000,0,locked_holdout
3001,0,training_pool
3002,0,training_pool
3003,0,training_pool
3004,0,training_pool
3005,0,training_pool
3006,0,locked_holdout
3007,0,training_pool
3008,0,training_pool
3009,0,locked_holdout
3010,0,training_pool
3011,0,locked_holdout
3012,0,training_pool
3013,0,locked_holdout
3014,0,training_pool
3015,0,training_pool
3016,0,training_pool
3017,0,training_pool
3018,0,training_pool
3019,0,training_pool
3020,0,locked_holdout
3021,0,training_pool
3022,0,training_pool
3023,0,training_pool
3024,0,training_pool
3025,0,training_pool
3026,0,training_pool
3027,0,training_pool
3028,0,training_pool
3029,0,training_pool
3030,0,locked_holdout
3031,0,locked_holdout
3032,0,training_pool
3033,0,training_pool
3034,0,training_pool
3035,0,training_pool
3036,0,locked_holdout
3037,0,training_pool
3038,0,training_pool
3039,0,training_pool
3040,0,locked_holdout
3041,0,training_pool
3042,0,training_pool
3043,0,training_pool
3044,0,training_pool
3045,0,locked_holdout
3046,0,training_pool
3047,0,training_pool
3048,0,locked_holdout
3049,0,training_pool
3050,0,training_pool
3051,0,training_pool
3052,0,training_pool
3053,0,locked_holdout
3054,0,training_pool
3055,0,training_pool
3056,0,training_pool
3057,0,training_pool
3058,0,training_pool
3059,0,training_pool
3060,0,locked_holdout
3061,0,locked_holdout
3062,0,training_pool
3063,0,training_pool
3064,0,training_pool
3065,0,training_pool
3066,0,training_pool
3067,0,locked_holdout
3068,0,training_pool
3069,0,locked_holdout
3070,0,locked_holdout
3071,0,locked_holdout
3072,0,training_pool
3073,0,training_pool
3074,0,locked_holdout
3075,0,training_pool
3076,0,locked_holdout
3077,0,training_pool
3078,0,training_pool
3079,0,training_pool
3080,0,training_pool
3081,0,training_pool
3082,0,training_pool
3083,0,training_pool
3084,0,training_pool
3085,0,training_pool
3086,0,training_pool
3087,0,training_pool
3088,0,training_pool
3089,0,locked_holdout
3090,0,training_pool
3091,0,training_pool
3092,0,training_pool
3093,0,locked_holdout
3094,0,training_pool
3095,0,training_pool
3096,0,training_pool
3097,0,training_pool
3098,0,training_pool
3099,0,locked_holdout
3100,0,training_pool
3101,0,training_pool
3102,0,training_pool
3103,0,training_pool
3104,0,locked_holdout
3105,0,training_pool
3106,0,training_pool
3107,0,locked_holdout
3108,0,training_pool
3109,0,training_pool
3110,0,training_pool
3111,0,training_pool
3112,0,training_pool
3113,0,training_pool
3114,0,training_pool
3115,0,training_pool
3116,0,training_pool
3117,1,training_pool
3118,1,training_pool
3119,1,locked_holdout
3120,1,training_pool
3121,1,training_pool
3122,1,training_pool
3123,1,training_pool
3124,1,training_pool
3125,1,training_pool
3126,1,locked_holdout
3127,1,training_pool
3128,1,training_pool
3129,1,training_pool
3130,1,training_pool
3131,1,training_pool
3132,1,training_pool
3133,1,locked_holdout
3134,1,locked_holdout
3135,1,training_pool
3136,1,training_pool
3137,1,training_pool
3138,1,training_pool
3139,1,training_pool
3140,1,locked_holdout
3141,1,locked_holdout
3142,1,locked_holdout
3143,1,training_pool
3144,1,training_pool
3145,1,training_pool
3146,1,training_pool
3147,1,training_pool
3148,1,training_pool
3149,1,training_pool
3150,1,training_pool
3151,1,locked_holdout
3152,1,training_pool
3153,1,training_pool
3154,1,training_pool
3155,1,training_pool
3156,1,locked_holdout
3157,1,locked_holdout
3158,1,training_pool
3159,1,training_pool
3160,1,training_pool
3161,1,training_pool
3162,1,training_pool
3163,1,locked_holdout
3164,1,training_pool
3165,1,locked_holdout
3166,1,training_pool
3167,1,training_pool
3168,1,training_pool
3169,1,training_pool
3170,1,training_pool
3171,1,training_pool
3172,1,training_pool
3173,1,locked_holdout
3174,1,locked_holdout
3175,1,training_pool
3176,1,training_pool
3177,1,locked_holdout
3178,1,training_pool
3179,1,training_pool
3180,1,training_pool
3181,1,training_pool
3182,1,training_pool
3183,1,training_pool
3184,1,training_pool
3185,1,training_pool
3186,1,training_pool
3187,1,training_pool
3188,1,training_pool
3189,1,locked_holdout
3190,1,locked_holdout
3191,1,training_pool
3192,1,training_pool
3193,1,training_pool
3194,1,locked_holdout
3195,1,training_pool
3196,1,training_pool
3197,1,training_pool
3198,1,training_pool
3199,1,training_pool
3200,1,training_pool
3201,1,training_pool
3202,1,training_pool
3203,1,locked_holdout
3204,1,locked_holdout
3205,1,training_pool
3206,1,training_pool
3207,1,training_pool
3208,1,training_pool
3209,1,training_pool
3210,1,locked_holdout
3211,1,training_pool
3212,1,training_pool
3213,1,training_pool
3214,1,training_pool
3215,1,training_pool
3216,1,training_pool
3217,1,training_pool
3218,1,training_pool
3219,1,training_pool
3220,1,locked_holdout
3221,1,training_pool
3222,1,locked_holdout
3223,1,training_pool
3224,1,training_pool
3225,1,training_pool
3226,1,locked_holdout
3227,1,training_pool
3228,1,training_pool
3229,1,training_pool
3230,1,training_pool
3231,1,locked_holdout
3232,1,training_pool
3233,1,training_pool
3234,1,locked_holdout
3235,1,locked_holdout
3236,1,training_pool
3237,1,training_pool
3238,1,training_pool
3239,1,training_pool
3240,1,training_pool
3241,1,training_pool
3242,1,training_pool
3243,1,training_pool
3244,1,locked_holdout
3245,1,training_pool
3246,1,training_pool
3247,1,training_pool
3248,1,training_pool
3249,1,training_pool
3250,1,training_pool
3251,1,training_pool
3252,1,training_pool
3253,1,training_pool
3254,1,training_pool
3255,1,training_pool
3256,1,training_pool
3257,1,training_pool
3258,1,training_pool
3259,1,training_pool
3260,1,training_pool
3261,1,training_pool
3262,1,training_pool
3263,1,training_pool
3264,1,training_pool
3265,1,training_pool
3266,1,training_pool
3267,1,locked_holdout
3268,1,training_pool
3269,1,training_pool
3270,1,training_pool
3271,1,locked_holdout
3272,1,training_pool
3273,1,training_pool
3274,1,training_pool
3275,1,training_pool
